fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2024-2025,June,11,GUJARAT,1125,NAVSARI  ,473096,244.307429369371,14,30,322.1825915,1700,24,8184,302206,2655,825,199637,71380,0,1060.4943015,20257,22190,64228,99374,3,139219,206580,9884,738.31171,212621,81,35.44,11.69,99.98,NA
2024-2025,June,11,GUJARAT,1129,Chhotaudepur,700341,255.378566269222,29,124,58.1276106,3382,0,6651,286581,5606,2560,226735,105308,0,789.9940596,9605,12117,63923,124308,4,217289,434122,10033,731.866449,107534,76,17.49,11.42,99.88,NA
2024-2025,June,11,GUJARAT,1106,JUNAGADH,332781,213.582136858922,33,142,206.577380357,760,104,2516,195296,41174,17830,8808,4366,27.673,651.367750357,5907,10893,33958,83653,15,115481,293024,3276,417.11737,80637,75,8.64,43.39,99.94,NA
2024-2025,June,11,GUJARAT,1114,PANCH MAHALS,1227960,262.52875104863,37,218,1503.700432023,5028,18,42610,1574673,49576,9228,208344,46853,55.12969,5692.799482023,42353,58287,131660,247155,53,270719,485770,47638,4133.96936,702833,60,57.54,15.22,99.97,NA
2024-2025,June,11,GUJARAT,1123,DOHAD,5278815,252.418760853324,37,3133,4869.56315220499,28989,2,77011,4269890,34967,6009,2750717,430972,83.80026,15731.366840005,114449,148629,311847,643163,405,576329,1231567,106000,10778.0034278,1981422,45,85.57,8.63,98.97,NA
2024-2025,June,11,GUJARAT,1124,NARMADA,1168916,243.838246491896,22,688,1110.015649207,2224,1,12653,1213476,13811,3520,1123908,170596,44.87595,4113.810199207,53583,83531,89877,187581,40,110609,219232,14877,2958.9186,676919,69,34.34,34.61,100.01,NA
2024-2025,June,11,GUJARAT,1129,Chhotaudepur,700341,253.363755436232,32,134,79.9544671,3507,0,6589,344908,7106,2568,272786,105707,34.53865,988.3649787,10728,13678,64166,124801,16,217380,434261,10096,873.8718616,130249,76,18.5,12.03,99.85,NA
2024-2025,June,11,GUJARAT,1130,ARVALLI,1507238,210.183284493335,43,548,829.410828088,2093,0,13287,1935026,77702,7337,502142,48354,27.82858,4924.340610688,44108,67038,77538,157032,892,148914,294806,15380,4067.1012026,949036,76,6.67,60.46,99.91,NA
2024-2025,June,11,GUJARAT,1131,GIR SOMNATH,215117,244.013764872234,28,30,68.926678162,496,110,1781,128007,21201,6003,1947,753,28.55802,409.839398162,4551,8541,22995,55232,13,47972,110124,2277,312.3547,72020,66,6.9,69.25,99.87,NA
2024-2025,June,11,GUJARAT,1111,GANDHINAGAR,98164,244.173553344389,18,3,31.709776805,140,154,1461,36180,1121,572,96,12,27.63403,147.685798405,2006,2394,13451,18742,0,35548,48289,1601,88.3419916,15938,45,64.82,5.49,103.75,NA
2024-2025,June,11,GUJARAT,1116,BHARUCH,211007,247.971374922985,24,13,71.562004865,540,197,6565,102253,2599,1726,69850,36265,21.70051,346.820684865,4116,5711,22650,47177,14,121634,243766,7105,253.55817,47050,63,6.8,3.97,99.63,NA
2024-2025,June,11,GUJARAT,1128,Botad,193553,229.872555299897,24,16,60.703605453,339,0,1388,70841,2439,1686,84,42,12.20701,235.754632353,2920,5485,19797,45067,0,52758,120343,1727,162.8440169,33121,62,4.89,66.56,99.84,NA
2024-2025,June,11,GUJARAT,1131,GIR SOMNATH,215117,236.558042647373,26,28,7.7148805,482,117,1794,107533,16049,5997,1657,757,28.55802,290.6508605,4092,7624,22968,55259,8,47951,110222,2276,254.37796,60867,66,8.3,66.87,99.53,NA
2024-2025,May,11,GUJARAT,1108,BANAS KANTHA,552004,226.898107785676,19,190,0,1564,151,6776,259849,60228,33028,28216,15919,0,589.5924641,13587,17496,73315,133582,0,176761,316592,8340,589.5924641,141245,67,16.38,53.84,99.61,NA
2024-2025,May,11,GUJARAT,1109,SABAR KANTHA,494500,235.34996878071,16,55,0,399,97,7095,184181,27569,24355,83825,56556,0,433.469926,11244,15479,66061,142569,0,157231,316666,7494,433.469926,97378,78,9.89,63.65,97.93,NA
2024-2025,May,11,GUJARAT,1124,NARMADA,500961,241.392926223352,13,447,0,1035,5,12590,432725,5124,3521,393436,169912,0,1044.56754,32799,49805,89353,186837,0,110330,218937,13625,1044.56754,238108,68,38.72,34.56,99.94,NA
2024-2025,May,11,GUJARAT,1132,DEVBHUMI DWARKA,75255,236.891338341406,17,3,0,133,132,2946,10117,896,2872,178,627,0,23.9662967,573,774,14245,27097,0,47962,96919,3079,23.9662967,3827,76,28.6,17.74,99.34,NA
2024-2025,May,11,GUJARAT,1103,SURENDRANAGAR,244846,240.105250253359,21,10,0,263,202,4141,61178,4219,4297,898,742,0,146.89159,2864,4059,39401,72734,0,90307,157094,4404,146.89159,22500,61,17.42,10.49,99.73,NA
2024-2025,May,11,GUJARAT,1104,BHAVNAGAR,205243,236.941638560892,20,16,0,68,371,2537,57758,1733,3209,471,368,0,136.8527516,2796,5041,33041,73871,0,93856,212991,2605,136.8527516,27973,69,5.86,47.59,99.8,NA
2024-2025,May,11,GUJARAT,1114,PANCH MAHALS,864121,261.566078694702,21,87,0,1784,88,43508,498890,16378,9127,63433,46238,0,1304.92701,22856,30977,129262,243100,0,269140,483426,45292,1304.92701,224300,59,62.86,13.46,99.86,NA
2024-2025,May,11,GUJARAT,1117,SURAT,375000,266.579668093309,20,13,0,1194,70,12836,200237,1594,1575,182418,146440,0,533.79113,9810,12498,62018,155125,0,187329,403376,14030,533.79113,91397,76,7.87,40.68,96.86,NA
2024-2025,May,11,GUJARAT,1102,RAJKOT,117034,215.111807198108,22,21,8.61028,435,329,1609,31286,7572,2903,258,121,0,75.91016,1398,2424,14259,36700,0,107929,298275,2044,67.29988,14057,55,20.63,50.54,98.17,NA
2024-2025,May,11,GUJARAT,1106,JUNAGADH,251815,206.497549385746,28,136,0.76019,494,146,2724,140577,28765,17630,6453,4352,0,291.04825,4856,8976,33704,82953,4,115407,292692,3218,290.28806,57463,75,8.82,45.3,99.81,NA
2024-2025,May,11,GUJARAT,1108,BANAS KANTHA,552004,230.539929499033,22,215,10.566906,1766,111,6674,378009,94115,33062,43759,16088,0,882.0285881,16999,22051,73564,133938,2,176796,316544,8440,871.4616821,208442,67,16.16,57.2,99.79,NA
2024-2025,May,11,GUJARAT,1110,MAHESANA,185756,266.898993168875,25,28,7.65345,797,251,5907,151366,9927,4250,258,82,0,411.64778,6050,7236,28170,43352,0,93018,147124,6704,403.99433,58597,66,58.27,15.87,99.74,NA
2024-2025,May,11,GUJARAT,1115,VADODARA,80139,280.046486904417,24,9,0,643,140,3483,62082,4148,2576,13312,7854,0,173.85846,2520,3204,17312,32604,0,126237,238109,4126,173.85846,26056,69,51.41,1.81,99.43,NA
2024-2025,May,11,GUJARAT,1117,SURAT,375000,271.947220474339,25,16,4.621768,1872,51,12620,340094,2556,1595,311430,147158,0,929.497948,13320,17790,62270,155903,0,187436,403764,14492,924.87618,158036,76,6.17,55.06,97.56,NA
2024-2025,May,11,GUJARAT,1119,DANG,388786,295.104864925642,26,82,0,268,6,6956,302389,770,92,292033,56803,0,892.36465,11428,16769,31979,58290,0,47598,85806,7224,892.36465,140936,79,68.25,23.6,99.96,NA
2024-2025,May,11,GUJARAT,1129,Chhotaudepur,456302,248.502780615083,24,99,0,2307,11,7480,197762,4078,2560,154863,104609,0,491.444069,7913,9900,63527,123501,1,217213,433982,9787,491.444069,74462,76,16.95,11.51,99.73,NA
2024-2025,May,11,GUJARAT,1130,ARVALLI,982370,195.920775392365,29,344,2.21844,878,3,14275,1068904,41944,7268,276415,47724,0,2096.423445,36642,54503,76149,154292,37,148183,293323,15153,2094.205005,523564,76,6.4,61.6,99.89,NA
2024-2025,May,11,GUJARAT,1132,DEVBHUMI DWARKA,75255,221.844517717948,19,3,5.545648,141,110,2968,20911,1796,2878,379,627,0,51.9355551,1078,1505,14294,27204,0,47975,96949,3109,46.3899071,8348,76,29.81,31.58,99.37,NA
2024-2025,May,11,GUJARAT,1103,SURENDRANAGAR,244846,250.628307189031,25,15,0,385,153,4226,114939,7133,4298,1105,694,0,288.06967,4463,6408,39627,72561,0,90220,156426,4611,288.06967,41005,63,19.28,17.32,99.61,NA
2024-2025,May,11,GUJARAT,1106,JUNAGADH,251815,205.181449063134,26,135,0,440,150,2772,120188,26005,17613,5453,4332,0,246.60348,4521,8294,33636,82752,0,115400,292652,3212,246.60348,49374,75,9.78,47.32,98.93,NA
2024-2025,May,11,GUJARAT,1109,SABAR KANTHA,494500,233.692988266155,17,61,0,473,82,7034,213485,32090,24370,94578,56640,0,498.899476,12153,16813,66164,142761,1,157227,316666,7507,498.899476,113597,78,10.04,64.47,96.98,NA
2024-2025,May,11,GUJARAT,1118,VALSAD,228000,245.481816293082,17,1,0,1788,0,9404,216595,1738,1156,185759,108761,0,531.70134,12272,14946,55562,121262,0,221532,459173,11192,531.70134,127807,89,14.08,20.85,99.91,NA
2024-2025,May,11,GUJARAT,1120,PATAN,274595,209.286202185792,22,94,0,769,53,7939,142008,10955,9943,2253,1912,0,297.20315,6332,9513,36978,95582,0,220184,511108,8708,297.20315,50412,84,31.15,26.02,98.62,NA
2024-2025,May,11,GUJARAT,1126,TAPI,511834,238.913391318731,15,165,0,1504,51,10397,145094,1098,1701,138280,199540,0,346.648996,9549,12390,94097,209426,1,201430,413331,11901,346.648996,77817,79,22.57,34.92,96.96,NA
2024-2025,May,11,GUJARAT,1127,Morbi,75033,224.978621186644,20,1,0,110,129,1234,24978,3381,1122,120,17,0,56.19516,1224,1838,5598,11006,0,30720,66256,1344,56.19516,11771,55,63.59,5.61,99.69,NA
2024-2025,May,11,GUJARAT,1128,Botad,133419,254.180535837509,18,9,0,217,3,1485,33331,1298,1682,0,42,0,84.7209144000002,1837,3201,19861,44832,0,52666,119772,1702,84.7209144000002,15168,62,9.16,66.94,99.82,NA
2024-2025,May,11,GUJARAT,1132,DEVBHUMI DWARKA,75255,200.138831037958,18,3,0,141,132,2941,11908,1073,2873,193,627,0,23.832532,647,873,14253,27120,0,47967,96931,3082,23.832532,4407,76,32.43,21.47,98.78,NA
2024-2025,May,11,GUJARAT,1108,BANAS KANTHA,552004,206.427910919205,19,197,0,1578,149,6795,291578,67797,33034,36023,15993,0,601.8983741,14626,18814,73409,133702,0,176763,316565,8373,601.8983741,157881,67,16.04,54.39,99.54,NA
2024-2025,May,11,GUJARAT,1117,SURAT,375000,263.795122253641,24,15,0,1494,72,12862,290339,2342,1593,263938,146863,0,765.90012,12084,15861,62156,155587,0,187408,403656,14356,765.90012,134006,76,7.13,47.23,96.93,NA
2024-2025,May,11,GUJARAT,1125,NAVSARI  ,352476,243.502554641954,11,21,0,1016,40,8223,138767,1338,818,93699,71735,0,337.90119,12416,13531,64136,99743,0,139731,208094,9239,337.90119,93358,81,33.06,8.03,99.99,NA
2024-2025,May,11,GUJARAT,1128,Botad,133419,258.129958664982,17,8,0,191,3,1511,29273,1252,1682,0,42,0,75.5623828000001,1709,2906,19856,44822,0,52666,119770,1702,75.5623828000001,13142,62,9.2,64.54,99.76,NA
2024-2025,July,11,GUJARAT,1101,JAMNAGAR,334973,233.816415685641,40,15,133.319472,327,153,2216,222726,38397,5130,2127,203,40.69138,694.780802,5439,9146,20616,37553,38,46652,87686,2543,520.76995,96116,46,13.49,51.26,97.97,NA
2024-2025,July,11,GUJARAT,1109,SABAR KANTHA,967497,233.066503466459,32,106,418.3605064,1718,7,6490,784374,134654,24540,266897,57047,111.99377,2358.4673323,23880,34060,67632,144502,65,157982,317003,8208,1828.1130559,435530,78,9.22,70.26,98.06,NA
2024-2025,July,11,GUJARAT,1111,GANDHINAGAR,139040,241.36486839307,23,4,31.709776805,251,84,1390,61129,1960,579,96,12,56.54647,235.800177205,2550,3022,13559,18891,5,35827,48613,1641,147.5439304,27304,46,67.04,4.21,101.82,NA
2024-2025,July,11,GUJARAT,1115,VADODARA,125534,266.404830215527,33,9,14.1718826,1042,43,3407,129311,8382,2662,30648,8240,60.96061,419.6232426,3817,4935,17775,33530,24,126481,238569,4449,344.49075,54422,71,50.69,2.01,99.17,NA
2024-2025,July,11,GUJARAT,1121,PORBANDAR,127124,185.47125226263,48,3,32.5868469,352,33,731,182310,53366,5130,10034,1096,37.24424,407.9637269,3735,5681,9348,21628,78,34630,76081,1083,338.13264,111379,52,6.78,72.35,99.66,NA
2024-2025,July,11,GUJARAT,1122,ANAND,269071,219.626443366803,29,21,141.770553209,599,27,2282,207449,9132,3147,4233,696,71.13186,668.515273708999,7047,9459,25414,43797,39,57929,91531,2881,455.612860499999,113298,73,55.16,23.08,99.61,NA
2024-2025,July,11,GUJARAT,1125,NAVSARI  ,531662,245.269763460218,18,42,329.2471216,3965,20,6686,431048,3665,829,292182,71819,87.31624,1473.7937716,23278,25632,64637,99845,8,138684,205458,10651,1057.23041,293170,83,31.35,11.5,99.95,NA
2024-2025,July,11,GUJARAT,1130,ARVALLI,1873237,213.545458740659,47,556,830.889788088,5824,0,9848,2207282,91993,7388,583990,48974,98.39833,5642.838590688,46470,70482,78232,158515,1200,149146,295471,15672,4713.5504726,1077917,76,6.19,55.64,99.88,NA
2024-2025,July,11,GUJARAT,1108,BANAS KANTHA,907784,237.206530435946,31,282,644.629330724,2994,88,5754,717704,178383,33343,92702,16363,65.82533,2412.895417924,22594,29909,74340,135281,43,177335,317085,8748,1702.4407572,405904,67,13.31,57.2,99.94,NA
2024-2025,July,11,GUJARAT,1112,AHMADABAD,284363,212.112762705935,51,53,34.791144956,322,180,2692,257360,7291,3045,6004,660,22.87942,603.563971055995,5006,8972,16510,32546,0,78794,157475,3014,545.893406099995,110217,70,8.6,69.64,99.76,NA
2024-2025,July,11,GUJARAT,1119,DANG,557718,289.022237289529,33,100,66.2612076,446,3,7294,486705,1001,92,471184,57183,45.15471,1518.1015976,14545,21516,32185,58678,18,47618,85856,7740,1406.68568,225278,80,66.93,24.5,99.97,NA
2024-2025,July,11,GUJARAT,1121,PORBANDAR,127124,178.653477683824,47,3,32.5868469,195,34,874,172543,51203,5145,9684,1093,17.39704,358.2379569,3665,5580,9337,21665,59,34620,76139,1069,308.25407,105534,52,6.51,84.28,99.99,NA
2024-2025,July,11,GUJARAT,1123,DOHAD,5718906,265.673144590597,38,3229,4869.56315220499,33682,2,73413,4568582,38153,6003,2923375,431336,83.80026,17090.858874805,117584,152818,312127,643785,455,576792,1232463,107095,12137.4954626,2116793,45,81.51,10.43,99.48,NA
2024-2025,July,11,GUJARAT,1104,BHAVNAGAR,322743,233.326398070395,43,74,112.792875274,181,217,2586,526118,22323,3358,2635,371,68.85016,1409.215214274,12147,25788,34851,79172,159,94032,215037,2767,1227.572179,254054,67,6.14,80.6,99.89,NA
2024-2025,July,11,GUJARAT,1116,BHARUCH,246013,246.004119949831,26,15,71.562004865,739,160,6545,131555,3693,1763,89429,36729,48.20017,443.392894865,4945,6803,22984,47814,16,121767,243965,7284,323.63072,61439,64,5,2.76,99.91,NA
2024-2025,July,11,GUJARAT,1118,VALSAD,384000,249.321080125823,26,1,242.86275115799,3487,0,8909,462872,4179,1186,403010,110819,73.77433,1470.67455115799,17709,22348,56547,123480,9,221589,459611,12396,1154.03747,265566,90,19.22,16.78,100,NA
2024-2025,July,11,GUJARAT,1126,TAPI,813452,232.48263268008,24,272,238.133164876,2790,7,10019,489448,3672,1719,467236,201803,74.77225,1450.787010876,20347,27296,95137,211787,19,201611,413851,12809,1137.881596,267946,80,19.04,42.01,99.22,NA
2024-2025,July,11,GUJARAT,1133,MAHISAGAR,762138,194.746568749309,34,525,325.843785064,2182,11,6546,840743,26572,6631,319707,63585,48.7231,2011.88502956401,24680,37160,75768,163192,38,158464,334012,8728,1637.31814450001,357252,68,12.21,59.39,99.99,NA
2024-2025,July,11,GUJARAT,1101,JAMNAGAR,334973,238.202392614921,40,15,125.586772,182,160,2328,212320,36692,5121,2048,204,40.69138,672.029472,5270,8910,20582,37536,37,46659,87746,2510,505.75132,92274,46,13.15,51.94,99.99,NA
2024-2025,July,11,GUJARAT,1115,VADODARA,125534,268.815416266853,33,9,14.1718826,957,44,3450,122974,7657,2645,28805,8175,60.96061,405.7055626,3688,4763,17714,33395,20,126401,238443,4407,330.57307,52307,70,51.27,1.93,99.8,NA
2024-2025,July,11,GUJARAT,1121,PORBANDAR,127124,184.328304238701,48,3,32.5868469,272,34,802,178097,52683,5138,9858,1096,37.24424,398.1142669,3697,5631,9342,21625,65,34635,76104,1074,328.28318,109192,52,6.92,84.1,100,NA
2024-2025,July,11,GUJARAT,1116,BHARUCH,246013,245.748433430081,26,16,71.562004865,767,157,6536,134370,3830,1763,91649,36785,61.30809,463.082264865,4978,6842,23003,47868,16,121810,244069,7303,330.21217,62812,64,5.02,2.82,99.91,NA
2024-2025,July,11,GUJARAT,1119,DANG,557718,287.414365179276,33,101,66.2612076,837,3,7043,502827,1015,92,487011,57232,85.07216,1596.5303976,14841,21972,32208,58729,21,47619,85859,7880,1445.19703,232631,80,65.34,24.81,99.97,NA
2024-2025,July,11,GUJARAT,1121,PORBANDAR,127124,183.569773676802,48,3,32.5868469,331,34,743,179036,52942,5139,9995,1096,37.24424,398.4870669,3706,5642,9345,21631,66,34635,76104,1074,328.65598,109655,52,7.07,83.99,100,NA
2024-2025,July,11,GUJARAT,1127,Morbi,115188,186.222900658617,37,1,53.6710034659999,453,49,959,87456,9212,1159,267,17,16.15173,232.685833466,2336,3721,5957,11732,42,30832,66417,1412,162.8631,42283,56,63.46,12.36,100,NA
2024-2025,July,11,GUJARAT,1129,Chhotaudepur,871415,254.267306656773,35,136,79.9544671,4311,0,5862,398902,8567,2580,314075,105747,99.34601,1193.5778487,11310,14445,64205,124855,24,217588,434588,10173,1014.2773716,150653,76,18.71,12.44,100.09,NA
2024-2025,July,11,GUJARAT,1131,GIR SOMNATH,239544,239.780045338053,30,32,68.926678162,612,84,1691,168953,26276,6005,2474,758,68.67395,542.716208162,5550,10839,23120,55512,13,48028,110183,2303,405.11558,93593,66,5.69,51.85,99.95,NA
2024-2025,July,11,GUJARAT,1111,GANDHINAGAR,139040,232.117350123457,24,4,31.709776805,206,109,1426,60750,1925,579,96,12,56.54647,229.267537005,2517,2988,13556,18887,5,35753,48529,1632,141.0112902,27162,46,67.18,4.23,102.05,NA
2024-2025,July,11,GUJARAT,1133,MAHISAGAR,762138,194.780778715721,35,536,325.843785064,2352,11,6481,884559,27774,6643,338524,63723,62.30284,2111.09753346399,25105,37857,75861,163430,51,158475,334155,8833,1722.95090839999,375280,69,12.54,57.9,99.88,NA
2024-2025,May,11,GUJARAT,1103,SURENDRANAGAR,244846,242.160530692347,27,18,0,679,124,3985,158981,8615,4294,1675,712,0,384.9892333,5887,8571,39757,72750,0,90290,156508,4664,384.9892333,57734,63,20.42,21.3,99.87,NA
2024-2025,May,11,GUJARAT,1104,BHAVNAGAR,205243,212.284308430297,25,21,11.545666,103,303,2548,131751,5558,3261,713,379,0,291.2323652,5230,10157,33368,75580,1,94385,215629,2651,279.6866992,64007,69,6.4,60.04,99.63,NA
2024-2025,May,11,GUJARAT,1106,JUNAGADH,251815,212.180477602457,30,136,0.76019,552,141,2669,151088,31003,17652,6601,4354,0,321.33943,5000,9233,33784,83113,4,115383,292611,3221,320.57924,61632,75,8.63,45.7,99.67,NA
2024-2025,May,11,GUJARAT,1109,SABAR KANTHA,494500,235.496399553763,20,69,0,1033,57,6593,291325,48258,24396,116946,56624,0,686.059886,14292,19830,66346,142915,1,157337,316645,7626,686.059886,159412,78,10.92,63.3,97.04,NA
2024-2025,May,11,GUJARAT,1110,MAHESANA,185756,264.443780685419,26,28,8.7113238,825,209,5902,165388,10544,4258,258,82,0,446.0696038,6186,7412,28175,43374,0,93060,147184,6727,437.35828,64029,66,57.56,15.95,99.92,NA
2024-2025,May,11,GUJARAT,1114,PANCH MAHALS,864121,262.87314459455,28,135,0,4027,53,42115,857764,29031,9144,105499,46299,0,2254.8312,30076,40967,129864,244046,8,269830,484358,46142,2254.8312,386723,59,61.14,15.05,99.72,NA
2024-2025,May,11,GUJARAT,1116,BHARUCH,138279,251.749677731228,22,10,0,302,253,6633,74472,1811,1716,51466,35870,0,187.48302,3306,4514,22471,46721,8,121749,243812,6935,187.48302,33987,63,7.93,3.36,99.61,NA
2024-2025,May,11,GUJARAT,1124,NARMADA,500961,195.302884088488,16,527,5.78154,1986,2,12101,684341,7540,3515,631437,170192,0,1342.31925,41635,64138,89580,187127,2,110501,219119,14087,1336.53771,380770,68,32.54,30.81,99.99,NA
2024-2025,May,11,GUJARAT,1129,Chhotaudepur,456302,247.309531806364,26,101,0,2754,5,7070,222707,4318,2558,174694,104712,0,550.775639,8287,10374,63609,123631,1,217235,433961,9824,550.775639,84379,76,16.55,11.37,99.66,NA
2024-2025,May,11,GUJARAT,1131,GIR SOMNATH,179166,231.421517426468,22,21,0,389,153,1867,55146,6703,5955,1084,748,0,127.61971,2488,4237,22882,54973,2,47731,109176,2256,127.61971,32244,66,3.49,60.38,98.08,NA
2024-2025,May,11,GUJARAT,1133,MAHISAGAR,465857,198.462574927713,22,193,0,1197,38,6918,245203,6945,6566,97765,62267,0,486.6361876,11115,16069,74703,160420,0,158308,333201,8115,486.6361876,103412,67,14.58,42.45,99.74,NA
2024-2025,May,11,GUJARAT,1102,RAJKOT,117034,211.319312871037,22,22,8.61028,484,287,1569,39585,9021,2921,221,121,0,92.26103,1792,3115,14326,36839,0,107956,298348,2053,83.65075,17740,55,18.52,55.1,98,NA
2024-2025,May,11,GUJARAT,1103,SURENDRANAGAR,244846,240.351857793905,27,18,0,717,123,3948,161498,8724,4295,1681,712,0,388.1634433,5906,8601,39766,72764,0,90301,156523,4665,388.1634433,58507,63,20.19,21.04,99.92,NA
2024-2025,May,11,GUJARAT,1110,MAHESANA,185756,268.413198107951,27,28,8.7113238,830,208,5902,168706,10677,4257,258,82,0,461.5404938,6223,7457,28174,43376,0,93063,147191,6732,452.82917,65181,66,57.33,15.99,99.95,NA
2024-2025,May,11,GUJARAT,1112,AHMADABAD,174294,208.710484977423,38,48,0,239,228,2630,142419,4118,2994,3095,607,0,297.243385599996,3686,6581,16236,31997,0,77583,156123,2869,297.243385599996,60669,70,9.55,66.45,99.37,NA
2024-2025,May,11,GUJARAT,1121,PORBANDAR,75720,167.188358830628,32,3,0,191,44,842,102756,29261,5132,6355,1089,0,171.79607,3156,4657,9284,21555,0,34599,76122,1033,171.79607,62568,53,6.85,83.6,99.99,NA
2024-2025,May,11,GUJARAT,1130,ARVALLI,982370,200.760478112025,32,501,2.21844,1132,1,14111,1284678,49435,7288,339046,47968,0,2581.344135,39401,59141,76497,155111,81,148421,293964,15243,2579.125695,629919,76,6.42,62,99.91,NA
2024-2025,May,11,GUJARAT,1131,GIR SOMNATH,179166,234.277324103618,22,21,0,391,150,1860,55473,6746,5956,1084,749,0,129.96066,2505,4270,22883,55011,2,47752,109329,2251,129.96066,32395,66,3.47,60.45,98.99,NA
2024-2025,May,11,GUJARAT,1106,JUNAGADH,251815,211.998571113013,29,136,0.76019,529,145,2692,144868,29133,17625,6527,4353,0,307.87828,4975,9182,33768,83041,4,115389,292612,3221,307.11809,58762,75,8.9,44.03,99.9,NA
2024-2025,May,11,GUJARAT,1110,MAHESANA,185756,267.462023334116,25,28,8.7113238,798,235,5913,153252,10230,4259,258,82,0,418.6022238,6105,7307,28175,43366,0,93031,147139,6711,409.8909,59287,66,58.15,15.97,99.8,NA
2024-2025,May,11,GUJARAT,1114,PANCH MAHALS,864121,263.984118535332,28,135,0,3584,53,42542,852944,28669,9155,104901,46329,0,2251.6367,30053,40929,129934,244254,8,269806,484422,46126,2251.6367,384415,59,61.1,14.73,99.83,NA
